"";"Nrpk";"Year";"Date";"Releve_area";"Polig_nr";"Manag_impact";"Nr_4digitcode";"Approach";"Uniq_no";"Uniq_Rprog";"Unipntno";"Eksp_spp";"Eksp_group";"Mont_pnt";"Eksp_str";"Address";"Rel_type";"Status";"Usage";"Ul_mown";"Ul_graz";"Ul_aftmh";"Ul_strgraz";"Exp_opin";"Statuslet";"Luordap";"Shr_score";"Litt_score";"Sur_score";"Mos_score";"Exp_score";"Swrd_score";"Pastr_scor";"Imp_score";"Str_score";"Spp_scortotal";"Spp_score50";"Totl_score";"Gr_qualit_exp";"Aegoppod";"Alopepra";"Anthrsyl";"Calamepi";"Cirsiarv";"Chaeraro";"Dactyglo";"Elytrrep";"Filipulm";"Heracsos";"Loliuper";"Lupinpol";"Ranunrep";"Solidcan";"Taraxoff";"Trifohyb";"Trifomed";"Agrimonia.eupatoria";"Alchemilla.vulgaris";"Briza.media";"Campanula.spp.";"Carex.panicea";"Carlina.vulgaris";"Centaurea.spp.";"Cirsium.heterophyllum";"Cirsium.oleraceum";"Dactylorhiza.spp.";"Dianthus.deltoides";"Fragaria.spp.";"Galium.boreale";"Galium.spp.";"Galium.verum";"Geranium.spp.";"Geum.spp.";"Hypericum.spp.";"Inula.salicina";"Knautia.arvensis";"Lathyrus.spp...Lotus.spp.";"Leontodon.hispidus.danubialis";"Leucanthemum.vulgare";"Listera.ovata";"Lychnis.flos.cuculi";"Lythrum.salicaria";"Medicago.lupulina";"Melampyrum.spp.";"Pilosella..Hieracium.species";"Pimpinella.saxifraga";"Plantago.media";"Platanthera.spp.";"Polygala.spp.";"Potentilla.argentea";"Potentilla.erecta";"Primula.veris";"Rhinanthus.spp.";"Scirpus.sylvaticus";"Sedum.acre";"Solidago.virgaurea";"Succisa.pratensis";"Thalictrum.spp.";"Thymus.spp.";"Tragopogon.pratensis";"Trifolium.dzelteniem.z.";"Trifolium.montanum";"Trollius.europaeus";"Valeriana.officinalis";"Veronica.longifolia";"Viscaria.vulgaris";"spp_richness_subplot";"avg_spp_richness_10subplots"
"3574";994;2023;20230703;"12.6";"6741_3";"partly";6741;"rez";"23_6741_3_b";"23_6741_3";"23_6741_3_b_3";"M_Medne";"Medne";3;"M_Medne";"Lucija_Zarina";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"DAP";10;0;0;0;-10;"-5";"na";0;-5;"30.5";"30.5";"25.5";"bad";0;2;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5,6
"3575";995;2023;20230703;"12.6";"6741_3";"partly";6741;"rez";"23_6741_3_b";"23_6741_3";"23_6741_3_b_4";"M_Medne";"Medne";4;"M_Medne";"Lucija_Zarina";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"DAP";10;0;0;0;-10;"-5";"na";0;-5;"30.5";"30.5";"25.5";"bad";0;2;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;"0";2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5,6
"3576";996;2023;20230703;"12.6";"6741_3";"partly";6741;"rez";"23_6741_3_b";"23_6741_3";"23_6741_3_b_5";"M_Medne";"Medne";5;"M_Medne";"Lucija_Zarina";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"DAP";10;0;0;0;-10;"-5";"na";0;-5;"30.5";"30.5";"25.5";"bad";0;2;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5,6
"3577";997;2023;20230703;"12.6";"6741_3";"partly";6741;"rez";"23_6741_3_b";"23_6741_3";"23_6741_3_b_6";"M_Medne";"Medne";6;"M_Medne";"Lucija_Zarina";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"DAP";10;0;0;0;-10;"-5";"na";0;-5;"30.5";"30.5";"25.5";"bad";0;2;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;"0";2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5,6
"3578";998;2023;20230703;"12.6";"6741_3";"partly";6741;"rez";"23_6741_3_b";"23_6741_3";"23_6741_3_b_7";"M_Medne";"Medne";7;"M_Medne";"Lucija_Zarina";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"DAP";10;0;0;0;-10;"-5";"na";0;-5;"30.5";"30.5";"25.5";"bad";0;2;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;"0";2;0;0;0;0;0;0;2;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5,6
"3579";999;2023;20230703;"12.6";"6741_3";"partly";6741;"rez";"23_6741_3_b";"23_6741_3";"23_6741_3_b_8";"M_Medne";"Medne";8;"M_Medne";"Lucija_Zarina";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"DAP";10;0;0;0;-10;"-5";"na";0;-5;"30.5";"30.5";"25.5";"bad";0;2;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;"0";2;0;0;0;0;1;0;1;0;0;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5,6
"3580";1000;2023;20230703;"12.6";"6741_3";"partly";6741;"rez";"23_6741_3_b";"23_6741_3";"23_6741_3_b_9";"M_Medne";"Medne";9;"M_Medne";"Lucija_Zarina";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"DAP";10;0;0;0;-10;"-5";"na";0;-5;"30.5";"30.5";"25.5";"bad";0;2;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"0";1;0;0;0;0;1;0;1;0;0;1;2;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5,6
"3581";13762;2025;20250617;"12.6";"6730_3";"partly";6730;"rez";"25_6730_3_b";"25_6730_3";"25_6730_3_b_1";"A. Stehr, J. Douillard";"A. Stehr, J. Douillard";1;"V. Vçrpçja";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"LU";10;5;0;0;-20;"0";"15";0;-5;"31";"31";"26";"bad";4;0;2;2;1;0;4;1;1;0;0;0;0;1;2;0;2;0;1;0;1;0;"0";0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8;6,2
"3582";13763;2025;20250617;"12.6";"6730_3";"partly";6730;"rez";"25_6730_3_b";"25_6730_3";"25_6730_3_b_10";"A. Stehr, J. Douillard";"A. Stehr, J. Douillard";10;"V. Vçrpçja";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"LU";10;5;0;0;-20;"0";"15";0;-5;"31";"31";"26";"bad";4;0;2;2;1;0;4;1;1;0;0;0;0;1;2;0;2;0;0;0;1;0;"0";1;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6,2
"3583";13764;2025;20250617;"12.6";"6730_3";"partly";6730;"rez";"25_6730_3_b";"25_6730_3";"25_6730_3_b_2";"A. Stehr, J. Douillard";"A. Stehr, J. Douillard";2;"V. Vçrpçja";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"LU";10;5;0;0;-20;"0";"15";0;-5;"31";"31";"26";"bad";4;0;2;2;1;0;4;1;1;0;0;0;0;1;2;0;2;0;2;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;6,2
"3584";13765;2025;20250617;"12.6";"6730_3";"partly";6730;"rez";"25_6730_3_b";"25_6730_3";"25_6730_3_b_3";"A. Stehr, J. Douillard";"A. Stehr, J. Douillard";3;"V. Vçrpçja";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"LU";10;5;0;0;-20;"0";"15";0;-5;"31";"31";"26";"bad";4;0;2;2;1;0;4;1;1;0;0;0;0;1;2;0;2;0;1;0;1;0;"0";0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6,2
"3585";13766;2025;20250617;"12.6";"6730_3";"partly";6730;"rez";"25_6730_3_b";"25_6730_3";"25_6730_3_b_4";"A. Stehr, J. Douillard";"A. Stehr, J. Douillard";4;"V. Vçrpçja";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"LU";10;5;0;0;-20;"0";"15";0;-5;"31";"31";"26";"bad";4;0;2;2;1;0;4;1;1;0;0;0;0;1;2;0;2;0;1;0;1;0;"0";0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;6,2
"3586";13767;2025;20250617;"12.6";"6730_3";"partly";6730;"rez";"25_6730_3_b";"25_6730_3";"25_6730_3_b_5";"A. Stehr, J. Douillard";"A. Stehr, J. Douillard";5;"V. Vçrpçja";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"LU";10;5;0;0;-20;"0";"15";0;-5;"31";"31";"26";"bad";4;0;2;2;1;0;4;1;1;0;0;0;0;1;2;0;2;0;1;0;1;0;"0";1;0;0;0;0;0;0;2;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;9;6,2
"3587";13768;2025;20250617;"12.6";"6730_3";"partly";6730;"rez";"25_6730_3_b";"25_6730_3";"25_6730_3_b_6";"A. Stehr, J. Douillard";"A. Stehr, J. Douillard";6;"V. Vçrpçja";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"LU";10;5;0;0;-20;"0";"15";0;-5;"31";"31";"26";"bad";4;0;2;2;1;0;4;1;1;0;0;0;0;1;2;0;2;0;0;0;1;0;"0";0;0;0;0;0;0;0;2;0;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6,2
"3588";13769;2025;20250617;"12.6";"6730_3";"partly";6730;"rez";"25_6730_3_b";"25_6730_3";"25_6730_3_b_7";"A. Stehr, J. Douillard";"A. Stehr, J. Douillard";7;"V. Vçrpçja";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"LU";10;5;0;0;-20;"0";"15";0;-5;"31";"31";"26";"bad";4;0;2;2;1;0;4;1;1;0;0;0;0;1;2;0;2;0;0;0;1;0;"0";0;0;0;0;0;0;0;2;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6,2
"3589";13770;2025;20250617;"12.6";"6730_3";"partly";6730;"rez";"25_6730_3_b";"25_6730_3";"25_6730_3_b_8";"A. Stehr, J. Douillard";"A. Stehr, J. Douillard";8;"V. Vçrpçja";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"LU";10;5;0;0;-20;"0";"15";0;-5;"31";"31";"26";"bad";4;0;2;2;1;0;4;1;1;0;0;0;0;1;2;0;2;0;1;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6,2
"3590";13771;2025;20250617;"12.6";"6730_3";"partly";6730;"rez";"25_6730_3_b";"25_6730_3";"25_6730_3_b_9";"A. Stehr, J. Douillard";"A. Stehr, J. Douillard";9;"V. Vçrpçja";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"LU";10;5;0;0;-20;"0";"15";0;-5;"31";"31";"26";"bad";4;0;2;2;1;0;4;1;1;0;0;0;0;1;2;0;2;0;1;0;1;0;"0";0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;6,2
"3591";4651;2024;20240619;"12.6";"6976";"partly";6976;"rez";"24_6976_b";"24_6976";"24_6976_b_1";"S_Rusina";"Rusina";1;"S_Rusina";"Pavasari_R_SIA";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"na";"exp_average";"s";"LU";0;0;-10;0;-10;"-5";"5";-5;-20;"46";"46";"26";"bad";3;3;2;0;1;2;2;1;1;0;0;0;2;0;1;2;2;2;2;0;0;0;"0";1;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8;7,8
"3592";4652;2024;20240619;"12.6";"6976";"partly";6976;"rez";"24_6976_b";"24_6976";"24_6976_b_10";"S_Rusina";"Rusina";10;"S_Rusina";"Pavasari_R_SIA";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"na";"exp_average";"s";"LU";0;0;-10;0;-10;"-5";"5";-5;-20;"46";"46";"26";"bad";3;3;2;0;1;2;2;1;1;0;0;0;2;0;1;2;2;2;1;0;0;1;"0";2;0;0;0;0;1;0;1;0;0;2;1;1;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;14;7,8
"3593";4653;2024;20240619;"12.6";"6976";"partly";6976;"rez";"24_6976_b";"24_6976";"24_6976_b_2";"S_Rusina";"Rusina";2;"S_Rusina";"Pavasari_R_SIA";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"na";"exp_average";"s";"LU";0;0;-10;0;-10;"-5";"5";-5;-20;"46";"46";"26";"bad";3;3;2;0;1;2;2;1;1;0;0;0;2;0;1;2;2;1;0;0;0;0;"0";2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;7,8
"3594";4654;2024;20240619;"12.6";"6976";"partly";6976;"rez";"24_6976_b";"24_6976";"24_6976_b_3";"S_Rusina";"Rusina";3;"S_Rusina";"Pavasari_R_SIA";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"na";"exp_average";"s";"LU";0;0;-10;0;-10;"-5";"5";-5;-20;"46";"46";"26";"bad";3;3;2;0;1;2;2;1;1;0;0;0;2;0;1;2;2;0;0;0;0;0;"0";1;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;7,8
"3595";4655;2024;20240619;"12.6";"6976";"partly";6976;"rez";"24_6976_b";"24_6976";"24_6976_b_4";"S_Rusina";"Rusina";4;"S_Rusina";"Pavasari_R_SIA";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"na";"exp_average";"s";"LU";0;0;-10;0;-10;"-5";"5";-5;-20;"46";"46";"26";"bad";3;3;2;0;1;2;2;1;1;0;0;0;2;0;1;2;2;1;2;0;0;0;"0";1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7,8
"3596";4656;2024;20240619;"12.6";"6976";"partly";6976;"rez";"24_6976_b";"24_6976";"24_6976_b_5";"S_Rusina";"Rusina";5;"S_Rusina";"Pavasari_R_SIA";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"na";"exp_average";"s";"LU";0;0;-10;0;-10;"-5";"5";-5;-20;"46";"46";"26";"bad";3;3;2;0;1;2;2;1;1;0;0;0;2;0;1;2;2;1;1;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7;7,8
"3597";4657;2024;20240619;"12.6";"6976";"partly";6976;"rez";"24_6976_b";"24_6976";"24_6976_b_6";"S_Rusina";"Rusina";6;"S_Rusina";"Pavasari_R_SIA";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"na";"exp_average";"s";"LU";0;0;-10;0;-10;"-5";"5";-5;-20;"46";"46";"26";"bad";3;3;2;0;1;2;2;1;1;0;0;0;2;0;1;2;2;1;2;0;0;0;"0";2;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;7,8
"3598";4658;2024;20240619;"12.6";"6976";"partly";6976;"rez";"24_6976_b";"24_6976";"24_6976_b_7";"S_Rusina";"Rusina";7;"S_Rusina";"Pavasari_R_SIA";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"na";"exp_average";"s";"LU";0;0;-10;0;-10;"-5";"5";-5;-20;"46";"46";"26";"bad";3;3;2;0;1;2;2;1;1;0;0;0;2;0;1;2;2;1;2;0;0;0;"0";2;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7,8
"3599";4659;2024;20240619;"12.6";"6976";"partly";6976;"rez";"24_6976_b";"24_6976";"24_6976_b_8";"S_Rusina";"Rusina";8;"S_Rusina";"Pavasari_R_SIA";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"na";"exp_average";"s";"LU";0;0;-10;0;-10;"-5";"5";-5;-20;"46";"46";"26";"bad";3;3;2;0;1;2;2;1;1;0;0;0;2;0;1;2;2;2;2;0;0;0;"0";2;0;0;0;0;0;0;1;0;0;2;2;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7,8
"3600";4660;2024;20240619;"12.6";"6976";"partly";6976;"rez";"24_6976_b";"24_6976";"24_6976_b_9";"S_Rusina";"Rusina";9;"S_Rusina";"Pavasari_R_SIA";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"na";"exp_average";"s";"LU";0;0;-10;0;-10;"-5";"5";-5;-20;"46";"46";"26";"bad";3;3;2;0;1;2;2;1;1;0;0;0;2;0;1;2;2;1;2;0;1;0;"0";1;0;0;0;0;0;0;2;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7,8
"3601";891;2023;20230609;"12.6";"6730_1";"partly";6730;"rez";"23_6730_1_b";"23_6730_1";"23_6730_1_b_1";"S_Rusina";"Rusina";1;"S_Rusina";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";5;5;0;-10;0;"0";"na";0;0;"26";"26";"26";"bad";2;0;2;2;1;0;1;2;0;0;0;0;0;0;2;0;0;0;3;0;0;0;"0";0;3;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;4,7
"3602";892;2023;20230609;"12.6";"6730_1";"partly";6730;"rez";"23_6730_1_b";"23_6730_1";"23_6730_1_b_10";"S_Rusina";"Rusina";10;"S_Rusina";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";5;5;0;-10;0;"0";"na";0;0;"26";"26";"26";"bad";2;0;2;2;1;0;1;2;0;0;0;0;0;0;2;0;0;0;2;0;0;0;"0";0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4,7
"3603";893;2023;20230609;"12.6";"6730_1";"partly";6730;"rez";"23_6730_1_b";"23_6730_1";"23_6730_1_b_2";"S_Rusina";"Rusina";2;"S_Rusina";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";5;5;0;-10;0;"0";"na";0;0;"26";"26";"26";"bad";2;0;2;2;1;0;1;2;0;0;0;0;0;0;2;0;0;0;2;0;0;0;"0";0;1;0;0;0;0;0;0;0;2;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4,7
"3604";894;2023;20230609;"12.6";"6730_1";"partly";6730;"rez";"23_6730_1_b";"23_6730_1";"23_6730_1_b_3";"S_Rusina";"Rusina";3;"S_Rusina";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";5;5;0;-10;0;"0";"na";0;0;"26";"26";"26";"bad";2;0;2;2;1;0;1;2;0;0;0;0;0;0;2;0;0;0;3;0;0;0;"0";0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4,7
"3605";895;2023;20230609;"12.6";"6730_1";"partly";6730;"rez";"23_6730_1_b";"23_6730_1";"23_6730_1_b_4";"S_Rusina";"Rusina";4;"S_Rusina";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";5;5;0;-10;0;"0";"na";0;0;"26";"26";"26";"bad";2;0;2;2;1;0;1;2;0;0;0;0;0;0;2;0;0;0;2;0;0;0;"0";0;0;0;0;0;0;0;2;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4,7
"3606";896;2023;20230609;"12.6";"6730_1";"partly";6730;"rez";"23_6730_1_b";"23_6730_1";"23_6730_1_b_5";"S_Rusina";"Rusina";5;"S_Rusina";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";5;5;0;-10;0;"0";"na";0;0;"26";"26";"26";"bad";2;0;2;2;1;0;1;2;0;0;0;0;0;0;2;0;0;0;3;1;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4,7
"3607";897;2023;20230609;"12.6";"6730_1";"partly";6730;"rez";"23_6730_1_b";"23_6730_1";"23_6730_1_b_6";"S_Rusina";"Rusina";6;"S_Rusina";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";5;5;0;-10;0;"0";"na";0;0;"26";"26";"26";"bad";2;0;2;2;1;0;1;2;0;0;0;0;0;0;2;0;0;0;3;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4,7
"3608";898;2023;20230609;"12.6";"6730_1";"partly";6730;"rez";"23_6730_1_b";"23_6730_1";"23_6730_1_b_7";"S_Rusina";"Rusina";7;"S_Rusina";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";5;5;0;-10;0;"0";"na";0;0;"26";"26";"26";"bad";2;0;2;2;1;0;1;2;0;0;0;0;0;0;2;0;0;0;3;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4,7
"3609";899;2023;20230609;"12.6";"6730_1";"partly";6730;"rez";"23_6730_1_b";"23_6730_1";"23_6730_1_b_8";"S_Rusina";"Rusina";8;"S_Rusina";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";5;5;0;-10;0;"0";"na";0;0;"26";"26";"26";"bad";2;0;2;2;1;0;1;2;0;0;0;0;0;0;2;0;0;0;3;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4,7
"3610";900;2023;20230609;"12.6";"6730_1";"partly";6730;"rez";"23_6730_1_b";"23_6730_1";"23_6730_1_b_9";"S_Rusina";"Rusina";9;"S_Rusina";"Raimonds_Indrans";"basic_ZP";"Participant";"meadow";"na";"na";"no";"no";"na";"s";"LU";5;5;0;-10;0;"0";"na";0;0;"26";"26";"26";"bad";2;0;2;2;1;0;1;2;0;0;0;0;0;0;2;0;0;0;3;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4,7
"3611";14162;2025;20250617;"12.6";"6892_1";"partly";6892;"rez";"25_6892_1_b";"25_6892_1";"25_6892_1_b_1";"M.Medne";"M.Medne";1;"M.Medne";"Sandra_Dzene";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;5;0;0;-10;"-5";"15";0;0;"27";"27";"27";"bad";0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5,4
"3612";14163;2025;20250617;"12.6";"6892_1";"partly";6892;"rez";"25_6892_1_b";"25_6892_1";"25_6892_1_b_10";"M.Medne";"M.Medne";10;"M.Medne";"Sandra_Dzene";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;5;0;0;-10;"-5";"15";0;0;"27";"27";"27";"bad";0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;"0";2;0;0;0;0;0;0;1;0;0;2;2;0;0;2;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5,4
"3613";14164;2025;20250617;"12.6";"6892_1";"partly";6892;"rez";"25_6892_1_b";"25_6892_1";"25_6892_1_b_2";"M.Medne";"M.Medne";2;"M.Medne";"Sandra_Dzene";"basic_ZP";"Participant";"meadow";"no";"no";"no";"";"exp_average";"s";"DAP";10;5;0;0;-10;"-5";"15";0;0;"27";"27";"27";"bad";0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"0";1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5,4
