"Nrpk";"Year";"Date";"Polig_nr";"Nr_4digitcode";"Approach";"Uniq_no";"Uniq_Rprog";"Unipntno";"Eksp_spp";"Exp_gr";"Mont_pnt";"Address";"Rel_type";"Status";"Usage";"Ul_mown";"Ul_graz";"Ul_aftmh";"Exp_opin";"Statuslet";"Luordap";"Transect_segment";"Transect_length";"Tr_length_m";"Str_score";"Spp_scortotal";"Spp_score50";"Totl_score";"Gr_qualit_exp";"Gr_qualit_farmer";"No_sp_plot";"aeup";"avul";"bmed";"camp";"cpan";"cvul";"cent";"chet";"cole";"dact";"ddel";"frag";"gbor";"gali";"gver";"gera";"geum";"hype";"isal";"karv";"lath";"lhis";"lvul";"lova";"lfos";"lsal";"mlup";"mela";"pilo";"psax";"pmed";"plat";"poly";"parg";"pere";"pver";"rhin";"ssyl";"sacr";"svir";"spra";"thal";"thym";"tpra";"trif";"tmon";"teur";"voff";"vlon";"vvul";"cumul_spno";"pairs"
3343;2024;20240620;"6667_2";6667;"rez";"24_6667_2_b";"24_6667_2";"24_6667_2_b_2";"J_Saulitis";"exp1";2;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"34";"302.4450073";"302";50;"24";"24";"74";"good";"na";2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
3344;2024;20240620;"6667_2";6667;"rez";"24_6667_2_b";"24_6667_2";"24_6667_2_b_3";"J_Saulitis";"exp1";3;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"34";"302.4450073";"302";50;"24";"24";"74";"good";"na";4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
3345;2024;20240620;"6667_2";6667;"rez";"24_6667_2_b";"24_6667_2";"24_6667_2_b_4";"J_Saulitis";"exp1";4;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"34";"302.4450073";"302";50;"24";"24";"74";"good";"na";5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
3346;2024;20240620;"6667_2";6667;"rez";"24_6667_2_b";"24_6667_2";"24_6667_2_b_5";"J_Saulitis";"exp1";5;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"34";"302.4450073";"302";50;"24";"24";"74";"good";"na";6;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
3347;2024;20240620;"6667_2";6667;"rez";"24_6667_2_b";"24_6667_2";"24_6667_2_b_6";"J_Saulitis";"exp1";6;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"34";"302.4450073";"302";50;"24";"24";"74";"good";"na";5;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
3348;2024;20240620;"6667_2";6667;"rez";"24_6667_2_b";"24_6667_2";"24_6667_2_b_7";"J_Saulitis";"exp1";7;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"34";"302.4450073";"302";50;"24";"24";"74";"good";"na";7;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
3349;2024;20240620;"6667_2";6667;"rez";"24_6667_2_b";"24_6667_2";"24_6667_2_b_8";"J_Saulitis";"exp1";8;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"34";"302.4450073";"302";50;"24";"24";"74";"good";"na";6;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
3350;2024;20240620;"6667_2";6667;"rez";"24_6667_2_b";"24_6667_2";"24_6667_2_b_9";"J_Saulitis";"exp1";9;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"34";"302.4450073";"302";50;"24";"24";"74";"good";"na";4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;"1"
3351;2024;20240620;"6667_3";6667;"rez";"24_6667_3_b";"24_6667_3";"24_6667_3_b_1";"J_Saulitis";"exp1";1;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"43";"384.3039856";"384";50;"23.5";"23.5";"73.5";"good";"na";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;"1"
3352;2024;20240620;"6667_3";6667;"rez";"24_6667_3_b";"24_6667_3";"24_6667_3_b_10";"J_Saulitis";"exp1";10;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"43";"384.3039856";"384";50;"23.5";"23.5";"73.5";"good";"na";5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;"1"
3353;2024;20240620;"6667_3";6667;"rez";"24_6667_3_b";"24_6667_3";"24_6667_3_b_2";"J_Saulitis";"exp1";2;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"43";"384.3039856";"384";50;"23.5";"23.5";"73.5";"good";"na";2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;"1"
3354;2024;20240620;"6667_3";6667;"rez";"24_6667_3_b";"24_6667_3";"24_6667_3_b_3";"J_Saulitis";"exp1";3;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"43";"384.3039856";"384";50;"23.5";"23.5";"73.5";"good";"na";5;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;"1"
3355;2024;20240620;"6667_3";6667;"rez";"24_6667_3_b";"24_6667_3";"24_6667_3_b_4";"J_Saulitis";"exp1";4;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"43";"384.3039856";"384";50;"23.5";"23.5";"73.5";"good";"na";3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;"1"
3356;2024;20240620;"6667_3";6667;"rez";"24_6667_3_b";"24_6667_3";"24_6667_3_b_5";"J_Saulitis";"exp1";5;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"43";"384.3039856";"384";50;"23.5";"23.5";"73.5";"good";"na";4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;"1"
3357;2024;20240620;"6667_3";6667;"rez";"24_6667_3_b";"24_6667_3";"24_6667_3_b_6";"J_Saulitis";"exp1";6;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"43";"384.3039856";"384";50;"23.5";"23.5";"73.5";"good";"na";7;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;"1"
3358;2024;20240620;"6667_3";6667;"rez";"24_6667_3_b";"24_6667_3";"24_6667_3_b_7";"J_Saulitis";"exp1";7;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"43";"384.3039856";"384";50;"23.5";"23.5";"73.5";"good";"na";6;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;"1"
3359;2024;20240620;"6667_3";6667;"rez";"24_6667_3_b";"24_6667_3";"24_6667_3_b_8";"J_Saulitis";"exp1";8;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"43";"384.3039856";"384";50;"23.5";"23.5";"73.5";"good";"na";5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;"1"
3360;2024;20240620;"6667_3";6667;"rez";"24_6667_3_b";"24_6667_3";"24_6667_3_b_9";"J_Saulitis";"exp1";9;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"no";"yes";"no";"exp_good";"s";"DAP";"43";"384.3039856";"384";50;"23.5";"23.5";"73.5";"good";"na";5;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;"1"
2651;2024;20240617;"6407_4";6407;"rez";"24_6407_4_b";"24_6407_4";"24_6407_4_b_1";"J_Saulitis";"exp1";1;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"53";"473.5920105";"474";-5;"15";"15";"10";"very_bad";"na";2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"1"
2652;2024;20240617;"6407_4";6407;"rez";"24_6407_4_b";"24_6407_4";"24_6407_4_b_10";"J_Saulitis";"exp1";10;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"53";"473.5920105";"474";-5;"15";"15";"10";"very_bad";"na";4;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"1"
2653;2024;20240617;"6407_4";6407;"rez";"24_6407_4_b";"24_6407_4";"24_6407_4_b_2";"J_Saulitis";"exp1";2;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"53";"473.5920105";"474";-5;"15";"15";"10";"very_bad";"na";3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"1"
2654;2024;20240617;"6407_4";6407;"rez";"24_6407_4_b";"24_6407_4";"24_6407_4_b_3";"J_Saulitis";"exp1";3;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"53";"473.5920105";"474";-5;"15";"15";"10";"very_bad";"na";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"1"
2655;2024;20240617;"6407_4";6407;"rez";"24_6407_4_b";"24_6407_4";"24_6407_4_b_4";"J_Saulitis";"exp1";4;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"53";"473.5920105";"474";-5;"15";"15";"10";"very_bad";"na";4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;"1"
2656;2024;20240617;"6407_4";6407;"rez";"24_6407_4_b";"24_6407_4";"24_6407_4_b_5";"J_Saulitis";"exp1";5;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"53";"473.5920105";"474";-5;"15";"15";"10";"very_bad";"na";5;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;"1"
2657;2024;20240617;"6407_4";6407;"rez";"24_6407_4_b";"24_6407_4";"24_6407_4_b_6";"J_Saulitis";"exp1";6;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"53";"473.5920105";"474";-5;"15";"15";"10";"very_bad";"na";3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"1"
2658;2024;20240617;"6407_4";6407;"rez";"24_6407_4_b";"24_6407_4";"24_6407_4_b_7";"J_Saulitis";"exp1";7;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"53";"473.5920105";"474";-5;"15";"15";"10";"very_bad";"na";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"1"
2659;2024;20240617;"6407_4";6407;"rez";"24_6407_4_b";"24_6407_4";"24_6407_4_b_8";"J_Saulitis";"exp1";8;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"53";"473.5920105";"474";-5;"15";"15";"10";"very_bad";"na";3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"1"
2660;2024;20240617;"6407_4";6407;"rez";"24_6407_4_b";"24_6407_4";"24_6407_4_b_9";"J_Saulitis";"exp1";9;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"53";"473.5920105";"474";-5;"15";"15";"10";"very_bad";"na";4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"1"
2661;2024;20240617;"6407_5";6407;"rez";"24_6407_5_b";"24_6407_5";"24_6407_5_b_1";"J_Saulitis";"exp1";1;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"73";"654.4860229";"654";-5;"14.5";"14.5";"9.5";"very_bad";"na";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"1"
2662;2024;20240617;"6407_5";6407;"rez";"24_6407_5_b";"24_6407_5";"24_6407_5_b_10";"J_Saulitis";"exp1";10;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"73";"654.4860229";"654";-5;"14.5";"14.5";"9.5";"very_bad";"na";3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8;"1"
2663;2024;20240617;"6407_5";6407;"rez";"24_6407_5_b";"24_6407_5";"24_6407_5_b_2";"J_Saulitis";"exp1";2;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"73";"654.4860229";"654";-5;"14.5";"14.5";"9.5";"very_bad";"na";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"1"
2664;2024;20240617;"6407_5";6407;"rez";"24_6407_5_b";"24_6407_5";"24_6407_5_b_3";"J_Saulitis";"exp1";3;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"73";"654.4860229";"654";-5;"14.5";"14.5";"9.5";"very_bad";"na";3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"1"
2665;2024;20240617;"6407_5";6407;"rez";"24_6407_5_b";"24_6407_5";"24_6407_5_b_4";"J_Saulitis";"exp1";4;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"73";"654.4860229";"654";-5;"14.5";"14.5";"9.5";"very_bad";"na";5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"1"
2666;2024;20240617;"6407_5";6407;"rez";"24_6407_5_b";"24_6407_5";"24_6407_5_b_5";"J_Saulitis";"exp1";5;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"73";"654.4860229";"654";-5;"14.5";"14.5";"9.5";"very_bad";"na";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"1"
2667;2024;20240617;"6407_5";6407;"rez";"24_6407_5_b";"24_6407_5";"24_6407_5_b_6";"J_Saulitis";"exp1";6;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"73";"654.4860229";"654";-5;"14.5";"14.5";"9.5";"very_bad";"na";4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"1"
2668;2024;20240617;"6407_5";6407;"rez";"24_6407_5_b";"24_6407_5";"24_6407_5_b_7";"J_Saulitis";"exp1";7;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"73";"654.4860229";"654";-5;"14.5";"14.5";"9.5";"very_bad";"na";3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"1"
2669;2024;20240617;"6407_5";6407;"rez";"24_6407_5_b";"24_6407_5";"24_6407_5_b_8";"J_Saulitis";"exp1";8;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"73";"654.4860229";"654";-5;"14.5";"14.5";"9.5";"very_bad";"na";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"1"
2670;2024;20240617;"6407_5";6407;"rez";"24_6407_5_b";"24_6407_5";"24_6407_5_b_9";"J_Saulitis";"exp1";9;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"73";"654.4860229";"654";-5;"14.5";"14.5";"9.5";"very_bad";"na";5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"1"
2671;2024;20240617;"6407_6";6407;"rez";"24_6407_6_b";"24_6407_6";"24_6407_6_b_1";"J_Saulitis";"exp1";1;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_average";"s";"DAP";"71";"634.59198";"635";-10;"22.5";"22.5";"12.5";"very_bad";"na";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
2672;2024;20240617;"6407_6";6407;"rez";"24_6407_6_b";"24_6407_6";"24_6407_6_b_10";"J_Saulitis";"exp1";10;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_average";"s";"DAP";"71";"634.59198";"635";-10;"22.5";"22.5";"12.5";"very_bad";"na";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;15;"1"
2673;2024;20240617;"6407_6";6407;"rez";"24_6407_6_b";"24_6407_6";"24_6407_6_b_2";"J_Saulitis";"exp1";2;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_average";"s";"DAP";"71";"634.59198";"635";-10;"22.5";"22.5";"12.5";"very_bad";"na";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
2674;2024;20240617;"6407_6";6407;"rez";"24_6407_6_b";"24_6407_6";"24_6407_6_b_3";"J_Saulitis";"exp1";3;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_average";"s";"DAP";"71";"634.59198";"635";-10;"22.5";"22.5";"12.5";"very_bad";"na";8;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;15;"1"
2675;2024;20240617;"6407_6";6407;"rez";"24_6407_6_b";"24_6407_6";"24_6407_6_b_4";"J_Saulitis";"exp1";4;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_average";"s";"DAP";"71";"634.59198";"635";-10;"22.5";"22.5";"12.5";"very_bad";"na";6;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
2676;2024;20240617;"6407_6";6407;"rez";"24_6407_6_b";"24_6407_6";"24_6407_6_b_5";"J_Saulitis";"exp1";5;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_average";"s";"DAP";"71";"634.59198";"635";-10;"22.5";"22.5";"12.5";"very_bad";"na";7;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15;"1"
2677;2024;20240617;"6407_6";6407;"rez";"24_6407_6_b";"24_6407_6";"24_6407_6_b_6";"J_Saulitis";"exp1";6;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_average";"s";"DAP";"71";"634.59198";"635";-10;"22.5";"22.5";"12.5";"very_bad";"na";7;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
2678;2024;20240617;"6407_6";6407;"rez";"24_6407_6_b";"24_6407_6";"24_6407_6_b_7";"J_Saulitis";"exp1";7;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_average";"s";"DAP";"71";"634.59198";"635";-10;"22.5";"22.5";"12.5";"very_bad";"na";8;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
2679;2024;20240617;"6407_6";6407;"rez";"24_6407_6_b";"24_6407_6";"24_6407_6_b_8";"J_Saulitis";"exp1";8;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_average";"s";"DAP";"71";"634.59198";"635";-10;"22.5";"22.5";"12.5";"very_bad";"na";3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
2680;2024;20240617;"6407_6";6407;"rez";"24_6407_6_b";"24_6407_6";"24_6407_6_b_9";"J_Saulitis";"exp1";9;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_average";"s";"DAP";"71";"634.59198";"635";-10;"22.5";"22.5";"12.5";"very_bad";"na";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;"1"
2681;2024;20240617;"6407_7";6407;"rez";"24_6407_7_b";"24_6407_7";"24_6407_7_b_1";"J_Saulitis";"exp1";1;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"57";"509.2409973";"509";-20;"15.5";"15.5";"-4.5";"very_bad";"na";4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;"1"
2682;2024;20240617;"6407_7";6407;"rez";"24_6407_7_b";"24_6407_7";"24_6407_7_b_10";"J_Saulitis";"exp1";10;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"no";"no";"no";"exp_bad";"s";"DAP";"57";"509.2409973";"509";-20;"15.5";"15.5";"-4.5";"very_bad";"na";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"1"
